x,y,z,vx,vy,vz,r,g,b,width,longitude,latitude
119452.1254,483367.0157,2.0000,3.7783,1.2978,-0.1995,0,255,255,2.0000,4.865627541921711,52.337077499225366
119452.1254,483370.0157,2.0000,3.6900,1.5409,-0.0992,0,0,255,2.0000,4.865627225209856,52.33710446119755
119452.1254,483373.0157,2.0000,3.6589,1.6136,-0.0931,0,255,188,2.0000,4.865626908497558,52.337131423169524
119452.1254,483376.0157,2.0000,3.6290,1.6808,-0.0724,0,0,255,2.0000,4.86562659178482,52.337158385141386
119452.1254,483385.0157,2.0000,3.5935,1.7557,-0.0626,0,0,255,2.0000,4.865625641643942,52.33723927105611
119452.1254,483388.0157,2.0000,3.5322,1.8764,-0.0497,0,170,255,2.0000,4.865625324929432,52.337266233027385
119452.1254,483391.0157,2.0000,3.5078,1.9219,-0.0371,0,0,255,2.0000,4.865625008214479,52.337293194998495
119452.1254,483394.0157,2.0000,3.4929,1.9487,-0.0456,0,255,106,2.0000,4.865624691499084,52.33732015696952
119452.1254,483397.0157,2.0000,3.4600,2.0069,-0.0240,0,0,255,2.0000,4.865624374783246,52.337347118940365
119452.1254,483400.0157,2.0000,3.4534,2.0182,-0.0279,0,255,188,2.0000,4.865624058066966,52.33737408091109
119452.1254,483403.0157,2.0000,3.4192,2.0758,-0.0183,0,170,255,2.0000,4.865623741350242,52.33740104288163
119452.1254,483406.0157,2.0000,3.4062,2.0970,-0.0139,0,0,255,2.0000,4.865623424633076,52.33742800485202
119452.1254,483409.0157,2.0000,3.3892,2.1244,-0.0139,0,255,255,2.0000,4.865623107915466,52.3374549668223
119452.1254,483412.0157,2.0000,3.3721,2.1514,-0.0090,0,0,255,2.0000,4.865622791197415,52.33748192879242
119452.1254,483415.0157,2.0000,3.3308,2.2150,-0.0032,0,0,255,2.0000,4.86562247447892,52.33750889076239
119452.1254,483418.0157,2.0000,3.3184,2.2335,-0.0018,0,0,255,2.0000,4.865622157759984,52.337535852732216
119452.1254,483424.0157,2.0000,3.3105,2.2452,-0.0020,0,0,255,2.0000,4.865621524320783,52.33758977667145
119452.1254,483427.0157,2.0000,3.2979,2.2635,-0.0003,0,0,255,2.0000,4.865621207600518,52.337616738640826
119452.1254,483436.0157,2.0000,3.2991,2.2618,-0.0019,0,255,106,2.0000,4.865620257437068,52.33769762454814
119452.1254,483439.0157,2.0000,3.2782,2.2920,0.0006,0,0,255,2.0000,4.8656199407150345,52.33772458651697
119452.1254,483442.0157,2.0000,3.2794,2.2904,0.0001,0,255,255,2.0000,4.865619623992559,52.33775154848568
119452.1254,483448.0157,2.0000,3.2662,2.3092,0.0008,0,170,255,2.0000,4.865618990546277,52.33780547242257
119452.1254,483451.0157,2.0000,3.2572,2.3218,0.0013,0,255,188,2.0000,4.865618673822469,52.337832434390805
119452.1254,483454.0157,2.0000,3.2432,2.3413,0.0025,0,170,255,2.0000,4.865618357098222,52.337859396358915
119452.1254,483460.0157,2.0000,3.2325,2.3561,0.0030,0,0,255,2.0000,4.8656177236483975,52.33791332029464
119452.1254,483463.0157,2.0000,3.2269,2.3636,0.0034,0,0,255,2.0000,4.865617406922821,52.33794028226228
119452.1254,483466.0157,2.0000,3.0203,2.6226,0.0043,0,255,188,2.0000,4.865617090196804,52.337967244229816
119452.1254,483472.0157,2.0000,3.0044,2.6407,0.0129,0,255,106,2.0000,4.865616456743438,52.3380211681644
119452.1254,483475.0157,2.0000,1.9534,3.4845,0.2072,91,255,0,2.0000,4.865616140016093,52.338048130131476
119452.1254,483487.0157,2.0000,3.7183,1.4689,-0.1275,0,255,188,2.0000,4.865614873102282,52.33815597799834
119452.1254,483490.0157,2.0000,3.2581,2.3205,0.0015,0,0,255,2.0000,4.865614556372722,52.33818293996472
119452.1254,483499.0157,2.0000,3.2452,2.3385,0.0022,0,0,255,2.0000,4.865613606181389,52.33826382586291
119452.1254,483502.0157,2.0000,3.2669,2.3082,0.0002,0,0,255,2.0000,4.865613289450059,52.33829078782865
119452.1254,483511.0157,2.0000,3.3741,2.1483,-0.0118,0,170,255,2.0000,4.8656123392534125,52.33837167372509
119452.1254,483517.0157,2.0000,3.2495,2.3325,0.0012,0,0,255,2.0000,4.865611705786769,52.33842559765533
119452.1254,483520.0157,2.0000,3.0137,2.6301,0.0039,0,255,255,2.0000,4.865611389052784,52.338452559620215
119452.1254,483523.0157,2.0000,3.0079,2.6368,0.0052,0,0,255,2.0000,4.865611072318355,52.33847952158499
119452.1254,483526.0157,2.0000,3.0053,2.6397,0.0062,0,170,255,2.0000,4.865610755583485,52.338506483549594
119452.1254,483529.0157,2.0000,2.9992,2.6467,0.0077,0,0,255,2.0000,4.865610438848171,52.33853344551405
119452.1254,483532.0157,2.0000,2.9962,2.6500,0.0087,0,0,255,2.0000,4.8656101221124155,52.33856040747839
119452.1254,483100.0157,2.0000,3.0000,2.6457,0.0111,0,255,188,2.0000,4.865655727504337,52.334677883124066
119452.1254,483127.0157,2.0000,2.9867,2.6607,0.0110,0,0,255,2.0000,4.865652877436196,52.334920540984136
119452.1254,483139.0157,2.0000,3.0012,2.6443,0.0145,0,255,106,2.0000,4.865651610727739,52.33502838891822
119452.1254,483154.0157,2.0000,2.9820,2.6660,0.0152,0,170,255,2.0000,4.865650027332209,52.335163198832554
119452.1254,483157.0157,2.0000,2.9758,2.6729,0.0169,0,0,255,2.0000,4.865649710651775,52.335190160815
119452.1254,483211.0157,2.0000,2.9688,2.6806,0.0173,0,0,255,2.0000,4.865644010328302,52.33567547647397
119452.1254,483286.0157,2.0000,2.9711,2.6781,0.0205,0,255,255,2.0000,4.865636092974501,52.33634952592257
119452.1254,483382.0157,2.0000,2.9648,2.6850,0.0215,0,170,255,2.0000,4.865625958358012,52.33721230908467
119452.1254,483433.0157,2.0000,2.9588,2.6917,0.0221,0,0,255,2.0000,4.865620574158662,52.337670662579235
119452.1254,483457.0157,2.0000,2.9548,2.6960,0.0238,0,0,255,2.0000,4.865618040373532,52.33788635832684
119452.1254,483508.0157,2.0000,2.9486,2.7028,0.0254,0,0,255,2.0000,4.865612655986071,52.33834471175976
119452.1254,483535.0157,2.0000,2.9436,2.7082,0.0260,0,0,255,2.0000,4.865609805376215,52.33858736944258
119452.1254,483538.0157,2.0000,2.9483,2.7031,0.0345,0,255,106,2.0000,4.865609488639574,52.33861433140659
119452.1254,483541.0157,2.0000,2.9331,2.7196,0.0297,0,0,255,2.0000,4.86560917190249,52.338641293370486
119452.1254,483544.0157,2.0000,2.9447,2.7068,0.0423,0,255,106,2.0000,4.865608855164963,52.33866825533422
119455.1254,483118.0157,2.0000,2.9243,2.7290,0.0351,0,0,255,2.0000,4.865697841034806,52.334839849013704
119455.1254,483169.0157,2.0000,2.9228,2.7305,0.0390,0,170,255,2.0000,4.86569245795195,52.335298202727444
119455.1254,483229.0157,2.0000,2.9171,2.7366,0.0428,0,170,255,2.0000,4.86568612474957,52.3358374423371
119455.1254,483247.0157,2.0000,2.9087,2.7454,0.0422,0,0,255,2.0000,4.865684224754341,52.33599921420873
119455.1254,483256.0157,2.0000,2.9113,2.7425,0.0529,0,255,188,2.0000,4.865683274750751,52.33608010014258
119455.1254,483274.0157,2.0000,2.9044,2.7498,0.0527,0,170,255,2.0000,4.865681374731627,52.33624187200642
119455.1254,483286.0157,2.0000,2.8974,2.7572,0.0544,0,0,255,2.0000,4.865680108043359,52.33634971991271
119455.1254,483310.0157,2.0000,2.8955,2.7591,0.0597,0,0,255,2.0000,4.865677574645584,52.33656541571837
119455.1254,483325.0157,2.0000,2.8923,2.7623,0.0683,0,170,255,2.0000,4.865675991257592,52.33670022559217
119455.1254,483358.0157,2.0000,2.8874,2.7672,0.0725,0,0,255,2.0000,4.865672507765062,52.33699680730186
119455.1254,483376.0157,2.0000,2.8898,2.7635,0.1089,0,255,106,2.0000,4.86567060765566,52.337158579136094
119455.1254,483379.0157,2.0000,2.8782,2.7731,0.1612,0,255,106,2.0000,4.865670290969211,52.33718554110798
119455.1254,483397.0157,2.0000,2.8728,2.7776,0.1785,0,255,255,2.0000,4.86566839084122,52.337347312936096
119455.1254,483433.0157,2.0000,2.8731,2.7739,0.2249,0,255,188,2.0000,4.865664590537444,52.33767085657683
119455.1254,483472.0157,2.0000,2.8980,2.7389,0.3158,0,255,106,2.0000,4.865660473469765,52.33802136216398
119455.1254,483481.0157,2.0000,2.9149,2.7093,0.4039,0,170,255,2.0000,4.8656595233666,52.33810224806521
119455.1254,483514.0157,2.0000,2.9426,2.6644,0.4924,0,255,106,2.0000,4.865656039620926,52.338398829691975
119455.1254,483517.0157,2.0000,2.8180,2.8044,0.4404,0,255,106,2.0000,4.865655722914117,52.33842579165719
119455.1254,483532.0157,2.0000,2.5434,3.0615,0.3981,91,255,0,2.0000,4.865654139373437,52.338560601480985
119455.1254,483535.0157,2.0000,1.6903,3.6107,0.3248,91,255,0,2.0000,4.865653822663974,52.33858756344533
119455.1254,483544.0157,2.0000,1.3164,3.7717,0.2033,91,255,0,2.0000,4.8656528725329276,52.338668449337426
119455.1254,483064.0157,2.0000,1.5288,3.6920,0.1792,91,255,0,2.0000,4.865703540630217,52.33435453327123
119455.1254,483067.0157,2.0000,1.6226,3.6511,0.1906,91,255,0,2.0000,4.86570322398979,52.33438149525815
119455.1254,483070.0157,2.0000,1.7039,3.6127,0.2124,91,255,0,2.0000,4.865702907348918,52.33440845724493
119455.1254,483073.0157,2.0000,1.8135,3.5582,0.2257,91,255,0,2.0000,4.865702590707604,52.33443541923158
119455.1254,483076.0157,2.0000,1.8660,3.5319,0.2099,0,255,106,2.0000,4.865702274065849,52.33446238121805
119455.1254,483079.0157,2.0000,1.9407,3.4899,0.2333,91,255,0,2.0000,4.865701957423649,52.33448934320439
119455.1254,483085.0157,2.0000,2.0062,3.4555,0.1859,91,255,0,2.0000,4.865701324137927,52.33454326717668
119455.1254,483088.0157,2.0000,2.1944,3.3395,0.1795,91,255,0,2.0000,4.865701007494399,52.33457022916255
119455.1254,483091.0157,2.0000,2.4130,3.1820,0.2278,91,255,0,2.0000,4.865700690850432,52.33459719114832
119455.1254,483094.0157,2.0000,2.4543,3.1550,0.1498,0,255,106,2.0000,4.865700374206021,52.33462415313396
119455.1254,483097.0157,2.0000,2.5663,3.0569,0.2634,0,255,188,2.0000,4.8657000575611695,52.33465111511943
119455.1254,483100.0157,2.0000,2.6463,2.9881,0.2623,0,170,255,2.0000,4.865699740915873,52.33467807710475
119455.1254,483103.0157,2.0000,2.8592,2.7881,0.2269,0,255,188,2.0000,4.865699424270134,52.33470503908994
119455.1254,483106.0157,2.0000,3.1505,2.4587,0.1710,0,255,188,2.0000,4.8656991076239535,52.334732001075
119455.1254,483109.0157,2.0000,3.3297,2.2111,0.1563,0,255,106,2.0000,4.86569879097733,52.334758963059876
119455.1254,483112.0157,2.0000,3.4375,2.0453,0.0252,0,255,106,2.0000,4.865698474330266,52.33478592504462
119455.1254,483115.0157,2.0000,3.5973,1.7488,-0.0383,0,255,106,2.0000,4.865698157682757,52.33481288702923
119455.1254,483127.0157,2.0000,3.8483,1.0910,-0.0252,0,255,106,2.0000,4.865696891088302,52.334920734966225
119455.1254,483130.0157,2.0000,3.9788,0.4069,-0.0566,184,255,0,2.0000,4.86569657443858,52.3349476969501
119455.1254,483187.0157,2.0000,3.9960,0.1618,0.0740,255,64,0,2.0000,4.865690558009821,52.33545997461643
119455.1254,483190.0157,2.0000,3.9980,0.0967,0.0837,91,255,0,2.0000,4.86569024135125,52.33548693659744
119455.1254,483193.0157,2.0000,3.9979,0.1096,0.0683,91,255,0,2.0000,4.865689924692237,52.33551389857826
119455.1254,483196.0157,2.0000,3.9984,0.0956,0.0633,91,255,0,2.0000,4.865689608032781,52.33554086055895
119455.1254,483199.0157,2.0000,3.9983,0.1032,0.0514,0,255,106,2.0000,4.865689291372884,52.3355678225395
119455.1254,483202.0157,2.0000,3.9981,0.1195,0.0281,0,255,106,2.0000,4.865688974712546,52.335594784519905
119455.1254,483205.0157,2.0000,3.9970,0.1529,0.0205,0,255,106,2.0000,4.865688658051761,52.33562174650017
119455.1254,483208.0157,2.0000,3.9911,0.2662,0.0013,0,255,106,2.0000,4.865688341390537,52.33564870848032
119455.1254,483211.0157,2.0000,3.9887,0.3010,0.0061,0,255,106,2.0000,4.865688024728869,52.33567567046031
119455.1254,483214.0157,2.0000,3.9925,0.2446,0.0207,0,255,106,2.0000,4.865687708066758,52.33570263244013
119455.1254,483217.0157,2.0000,3.9946,0.2056,0.0251,0,255,106,2.0000,4.865687391404207,52.33572959441983
119455.1254,483220.0157,2.0000,3.9956,0.1803,0.0488,255,170,0,2.0000,4.865687074741209,52.33575655639937
119455.1254,483253.0157,2.0000,3.9965,0.1156,0.1194,255,64,0,2.0000,4.865683591419058,52.336053138164814
119455.1254,483259.0157,2.0000,3.9928,0.1279,0.2032,255,255,0,2.0000,4.8656829580820045,52.336107062120256
119455.1254,483262.0157,2.0000,3.9888,0.0247,0.2987,255,255,0,2.0000,4.865682641412813,52.33613402409776
119455.1254,483265.0157,2.0000,3.9849,-0.0584,0.3425,255,255,0,2.0000,4.86568232474318,52.336160986075136
119455.1254,483268.0157,2.0000,3.9850,-0.0980,0.3319,255,255,0,2.0000,4.865682008073105,52.33618794805239
119455.1254,483271.0157,2.0000,3.9804,-0.1709,0.3565,184,255,0,2.0000,4.865681691402587,52.33621491002946
119455.1254,483277.0157,2.0000,3.9787,-0.2236,0.3458,184,255,0,2.0000,4.865681058060224,52.336268833983176
119455.1254,483280.0157,2.0000,3.9827,-0.1565,0.3376,255,255,0,2.0000,4.865680741388378,52.33629579595984
119455.1254,483283.0157,2.0000,3.9775,-0.0391,0.4221,255,255,0,2.0000,4.86568042471609,52.33632275793636
119455.1254,483289.0157,2.0000,3.9749,0.1889,0.4060,184,255,0,2.0000,4.865679791370186,52.336376681888915
119455.1254,483292.0157,2.0000,3.9626,0.3434,0.4243,184,255,0,2.0000,4.865679474696571,52.336403643864955
119455.1254,483295.0157,2.0000,3.9618,0.3560,0.4211,255,64,0,2.0000,4.8656791580225125,52.336430605840896
119455.1254,483334.0157,2.0000,3.9853,0.2901,-0.1826,91,255,0,2.0000,4.865675041219483,52.336781111514746
119455.1254,483337.0157,2.0000,3.9578,0.5455,-0.1947,91,255,0,2.0000,4.865674724539231,52.33680807348861
119455.1254,483340.0157,2.0000,3.9016,0.8589,-0.2002,91,255,0,2.0000,4.865674407858534,52.33683503546237
119455.1254,483343.0157,2.0000,3.8588,1.0375,-0.1822,91,255,0,2.0000,4.865674091177395,52.336861997435975
119455.1254,483349.0157,2.0000,3.7678,1.3346,-0.1499,0,255,106,2.0000,4.86567345781379,52.33691592138276
119455.1254,483352.0157,2.0000,3.7528,1.3691,-0.2060,0,255,106,2.0000,4.8656731411313245,52.33694288335592
119455.1254,483355.0157,2.0000,3.7909,1.2470,-0.2726,0,255,188,2.0000,4.865672824448416,52.33696984532896
119455.1254,483361.0157,2.0000,3.7825,1.2794,-0.2365,0,255,188,2.0000,4.865672191081269,52.337023769274566
119455.1254,483364.0157,2.0000,3.7600,1.3570,-0.1436,0,0,255,2.0000,4.865671874397032,52.33705073124717
119455.1254,483367.0157,2.0000,3.7298,1.4410,-0.1092,0,0,255,2.0000,4.8656715577123535,52.337077693219626
119455.1254,483370.0157,2.0000,3.6865,1.5484,-0.1103,0,170,255,2.0000,4.865671241027232,52.33710465519193
119455.1254,483373.0157,2.0000,3.6561,1.6191,-0.1070,0,255,188,2.0000,4.865670924341666,52.3371316171641
119455.1254,483382.0157,2.0000,3.6269,1.6850,-0.0797,0,0,255,2.0000,4.8656699742823175,52.33721250307967
119455.1254,483385.0157,2.0000,3.6007,1.7405,-0.0734,0,170,255,2.0000,4.865669657594984,52.33723946505126
119455.1254,483391.0157,2.0000,3.5613,1.8203,-0.0596,0,0,255,2.0000,4.865669024218988,52.33729338899397
119455.1254,483394.0157,2.0000,3.5402,1.8613,-0.0521,0,0,255,2.0000,4.865668707530324,52.337320350965115
119455.1254,483403.0157,2.0000,3.5090,1.9194,-0.0526,0,255,188,2.0000,4.865667757461683,52.33740123687769
119455.1254,483406.0157,2.0000,3.4760,1.9787,-0.0428,0,255,106,2.0000,4.86566744077125,52.337428198848265
119455.1254,483409.0157,2.0000,3.4405,2.0403,-0.0218,0,0,255,2.0000,4.865667124080375,52.33745516081867
119455.1254,483412.0157,2.0000,3.4279,2.0613,-0.0209,0,0,255,2.0000,4.865666807389059,52.337482122788934
119455.1254,483415.0157,2.0000,3.4034,2.1016,-0.0159,0,0,255,2.0000,4.865666490697296,52.33750908475908
119455.1254,483418.0157,2.0000,3.3871,2.1278,-0.0122,0,0,255,2.0000,4.865666174005094,52.33753604672905
119455.1254,483421.0157,2.0000,3.3624,2.1667,-0.0104,0,170,255,2.0000,4.865665857312449,52.337563008698886
119455.1254,483424.0157,2.0000,3.3451,2.1932,-0.0065,0,0,255,2.0000,4.865665540619362,52.337589970668596
119455.1254,483427.0157,2.0000,3.3347,2.2090,-0.0058,0,0,255,2.0000,4.865665223925829,52.33761693263811
119455.1254,483430.0157,2.0000,3.3195,2.2318,-0.0040,0,0,255,2.0000,4.86566490723186,52.33764389460752
119455.1254,483436.0157,2.0000,3.3095,2.2466,-0.0024,0,0,255,2.0000,4.865664273842585,52.33769781854592
119455.1254,483442.0157,2.0000,3.3060,2.2517,-0.0040,0,255,188,2.0000,4.865663640451541,52.33775174248369
119455.1254,483445.0157,2.0000,3.2870,2.2794,-0.0006,0,0,255,2.0000,4.865663323755354,52.33777870445239
119455.1254,483448.0157,2.0000,3.2704,2.3031,0.0001,0,0,255,2.0000,4.865663007058725,52.33780566642089
119455.1254,483451.0157,2.0000,3.2578,2.3209,0.0007,0,0,255,2.0000,4.865662690361656,52.33783262838931
119455.1254,483454.0157,2.0000,3.2483,2.3342,0.0015,0,170,255,2.0000,4.86566237366414,52.337859590357546
119455.1254,483457.0157,2.0000,3.2409,2.3445,0.0019,0,0,255,2.0000,4.865662056966183,52.33788655232566
119455.1254,483460.0157,2.0000,3.2328,2.3556,0.0025,0,0,255,2.0000,4.865661740267786,52.337913514293604
119455.1254,483463.0157,2.0000,3.2286,2.3614,0.0028,0,0,255,2.0000,4.8656614235689455,52.33794047626141
119455.1254,483466.0157,2.0000,2.9808,2.6674,0.0131,0,0,255,2.0000,4.86566110686966,52.33796743822905
119455.1254,483484.0157,2.0000,2.8772,2.7768,0.1038,0,0,255,2.0000,4.865659206664662,52.33812921003202
119455.1254,483493.0157,2.0000,3.4865,1.9604,-0.0331,0,0,255,2.0000,4.8656582565561886,52.33821009593153
119455.1254,483496.0157,2.0000,3.2932,2.2705,-0.0026,0,255,106,2.0000,4.865657939852477,52.33823705789776
119455.1254,483502.0157,2.0000,3.4499,2.0242,-0.0303,0,255,255,2.0000,4.865657306443731,52.33829098182975
119455.1254,483505.0157,2.0000,3.4237,2.0683,-0.0198,0,0,255,2.0000,4.865656989738692,52.33831794379552
119455.1254,483508.0157,2.0000,3.3263,2.2217,-0.0067,0,170,255,2.0000,4.865656673033214,52.33834490576117
119455.1254,483520.0157,2.0000,3.9104,0.8207,-0.1866,0,255,106,2.0000,4.8656554062068675,52.338452753622235
119455.1254,483523.0157,2.0000,3.7329,1.4333,-0.1049,0,0,255,2.0000,4.865655089499172,52.33847971558714
119455.1254,483526.0157,2.0000,3.2262,2.3647,0.0026,0,0,255,2.0000,4.8656547727910375,52.3385066775519
119455.1254,483538.0157,2.0000,3.0078,2.6369,0.0040,0,0,255,2.0000,4.865653505954068,52.33861452540954
119455.1254,483541.0157,2.0000,3.0117,2.6325,0.0050,0,255,188,2.0000,4.8656531892437185,52.33864148737357
119455.1254,483061.0157,2.0000,2.9983,2.6476,0.0061,0,0,255,2.0000,4.865703857270203,52.33432757128414
119455.1254,483082.0157,2.0000,3.0018,2.6437,0.0073,0,255,255,2.0000,4.86570164078101,52.33451630519059
119455.1254,483121.0157,2.0000,2.9968,2.6493,0.0090,0,255,255,2.0000,4.865697524386414,52.33486681099802
119455.1254,483124.0157,2.0000,2.9901,2.6570,0.0095,0,0,255,2.0000,4.865697207737579,52.3348937729822
119455.1254,483235.0157,2.0000,2.9963,2.6499,0.0124,0,255,106,2.0000,4.8656854914195975,52.33589136629491
119455.1254,483346.0157,2.0000,2.9809,2.6672,0.0119,0,0,255,2.0000,4.865673774495814,52.33688895940946
119455.1254,483388.0157,2.0000,2.9847,2.6629,0.0139,0,255,255,2.0000,4.865669340907207,52.33726642702269
119455.1254,483400.0157,2.0000,2.9724,2.6766,0.0135,0,0,255,2.0000,4.865668074151673,52.337374274906956
119455.1254,483439.0157,2.0000,2.9693,2.6801,0.0152,0,0,255,2.0000,4.865663957147284,52.3377247805149
119455.1254,483469.0157,2.0000,2.9663,2.6834,0.0169,0,0,255,2.0000,4.865660790169934,52.3379944001966
119455.1254,483475.0157,2.0000,2.9646,2.6853,0.0191,0,170,255,2.0000,4.865660156769153,52.33804832413119
119455.1254,483478.0157,2.0000,2.9606,2.6897,0.0203,0,0,255,2.0000,4.8656598400680995,52.33807528609828
119455.1254,483529.0157,2.0000,2.9613,2.6889,0.0234,0,255,188,2.0000,4.865654456082457,52.33853363951652
119458.1254,483520.0157,2.0000,2.9485,2.7029,0.0220,0,0,255,2.0000,4.86569942336139,52.33845294760787
119458.1254,483214.0157,2.0000,2.9502,2.7010,0.0254,0,170,255,2.0000,4.8657317224944965,52.33570282641024
119458.1254,483364.0157,2.0000,2.9465,2.7050,0.0288,0,255,188,2.0000,4.865715890161383,52.33705092522489
119458.1254,483430.0157,2.0000,2.9376,2.7147,0.0269,0,0,255,2.0000,4.865708923584348,52.3376440885886
119458.1254,483448.0157,2.0000,2.9468,2.7046,0.0380,0,255,106,2.0000,4.865707023571619,52.337805860402895
119458.1254,483496.0157,2.0000,2.9267,2.7264,0.0302,0,0,255,2.0000,4.8657019567931235,52.33823725188217
119458.1254,483523.0157,2.0000,2.9292,2.7237,0.0367,0,255,255,2.0000,4.865699106680432,52.338479909572946
119458.1254,483532.0157,2.0000,2.9175,2.7362,0.0342,0,0,255,2.0000,4.8656981566349025,52.33856079546723
119458.1254,483061.0157,2.0000,2.9126,2.7414,0.0365,0,0,255,2.0000,4.865747870334694,52.33432776524651
119458.1254,483064.0157,2.0000,2.9112,2.7428,0.0419,0,0,255,2.0000,4.865747553721439,52.334354727233716
119458.1254,483067.0157,2.0000,2.9110,2.7430,0.0480,0,255,255,2.0000,4.8657472371077395,52.3343816892208
119458.1254,483070.0157,2.0000,2.9052,2.7490,0.0505,0,170,255,2.0000,4.865746920493597,52.334408651207724
119458.1254,483073.0157,2.0000,2.9079,2.7460,0.0584,0,255,188,2.0000,4.865746603879013,52.33443561319452
119458.1254,483076.0157,2.0000,2.8983,2.7561,0.0577,0,0,255,2.0000,4.865746287263988,52.33446257518115
119458.1254,483079.0157,2.0000,2.8999,2.7542,0.0677,0,170,255,2.0000,4.865745970648519,52.33448953716768
119458.1254,483082.0157,2.0000,2.9012,2.7523,0.0888,0,255,188,2.0000,4.865745654032608,52.33451649915401
119458.1254,483085.0157,2.0000,2.8928,2.7612,0.0875,0,170,255,2.0000,4.865745337416255,52.334543461140235
119458.1254,483088.0157,2.0000,2.9017,2.7495,0.1430,0,255,106,2.0000,4.865745020799459,52.33457042312627
119458.1254,483091.0157,2.0000,2.8981,2.7539,0.1310,0,0,255,2.0000,4.86574470418222,52.33459738511221
119458.1254,483094.0157,2.0000,2.8968,2.7520,0.1865,0,255,188,2.0000,4.865744387564541,52.334624347097936
119458.1254,483100.0157,2.0000,2.9143,2.7305,0.2262,0,255,255,2.0000,4.865743754327851,52.33467827106907
119458.1254,483103.0157,2.0000,2.9351,2.7026,0.2844,0,255,255,2.0000,4.865743437708843,52.334705233054414
119458.1254,483106.0157,2.0000,2.9791,2.6374,0.4115,0,255,188,2.0000,4.865743121089392,52.33473219503961
119458.1254,483109.0157,2.0000,2.9797,2.6121,0.5459,0,255,106,2.0000,4.865742804469498,52.334759157024635
119458.1254,483112.0157,2.0000,2.8852,2.7309,0.4668,91,255,0,2.0000,4.865742487849162,52.33478611900955
119458.1254,483115.0157,2.0000,1.5975,3.6633,0.1687,255,170,0,2.0000,4.865742171228386,52.33481308099432
119458.1254,483121.0157,2.0000,1.3288,3.7710,0.1184,255,255,0,2.0000,4.865741537985502,52.3348670049634
119458.1254,483124.0157,2.0000,1.3755,3.7517,0.1810,184,255,0,2.0000,4.865741221363397,52.33489396694773
119458.1254,483127.0157,2.0000,1.3551,3.7570,0.2207,91,255,0,2.0000,4.865740904740849,52.33492092893189
119458.1254,483130.0157,2.0000,1.5045,3.6977,0.2521,91,255,0,2.0000,4.865740588117859,52.334947890915934
119458.1254,483133.0157,2.0000,1.6090,3.6539,0.2457,91,255,0,2.0000,4.865740271494427,52.33497485289985
119458.1254,483136.0157,2.0000,1.7507,3.5888,0.2359,91,255,0,2.0000,4.86573995487055,52.335001814883576
119458.1254,483139.0157,2.0000,1.8493,3.5406,0.2097,91,255,0,2.0000,4.865739638246233,52.33502877686719
119458.1254,483142.0157,2.0000,1.9447,3.4909,0.1782,91,255,0,2.0000,4.865739321621474,52.33505573885064
119458.1254,483145.0157,2.0000,2.1887,3.3438,0.1696,91,255,0,2.0000,4.8657390049962705,52.33508270083395
119458.1254,483148.0157,2.0000,2.3449,3.2376,0.1401,91,255,0,2.0000,4.8657386883706275,52.33510966281714
119458.1254,483151.0157,2.0000,2.5355,3.0902,0.1485,91,255,0,2.0000,4.865738371744539,52.33513662480014
119458.1254,483154.0157,2.0000,2.7365,2.9084,0.2305,0,255,106,2.0000,4.865738055118009,52.335163586783025
119458.1254,483157.0157,2.0000,2.8913,2.7584,0.1788,0,255,106,2.0000,4.865737738491037,52.33519054876577
119458.1254,483160.0157,2.0000,3.0817,2.5452,0.1569,0,255,188,2.0000,4.865737421863621,52.33521751074837
119458.1254,483163.0157,2.0000,3.2329,2.3524,0.1200,0,255,188,2.0000,4.865737105235764,52.33524447273082
119458.1254,483166.0157,2.0000,3.3159,2.2371,0.0101,0,255,106,2.0000,4.8657367886074665,52.335271434713114
119458.1254,483169.0157,2.0000,3.4546,2.0160,-0.0379,0,255,106,2.0000,4.865736471978724,52.33529839669525
119458.1254,483172.0157,2.0000,3.6906,1.5421,-0.0433,0,255,106,2.0000,4.865736155349539,52.335325358677274
119458.1254,483175.0157,2.0000,3.8982,0.8779,-0.1819,91,255,0,2.0000,4.865735838719914,52.33535232065914
119458.1254,483238.0157,2.0000,3.9981,0.0435,0.1144,91,255,0,2.0000,4.8657291893955374,52.33591852224489
119458.1254,483241.0157,2.0000,3.9950,0.1721,0.1024,91,255,0,2.0000,4.865728872756177,52.335945484223586
119458.1254,483244.0157,2.0000,3.9950,0.1735,0.0996,91,255,0,2.0000,4.865728556116373,52.3359724462021
119458.1254,483247.0157,2.0000,3.9966,0.1454,0.0802,0,255,106,2.0000,4.865728239476126,52.33599940818052
119458.1254,483250.0157,2.0000,3.9975,0.1396,0.0238,0,255,106,2.0000,4.865727922835438,52.33602637015877
119458.1254,483253.0157,2.0000,3.9961,0.1761,-0.0000,0,255,106,2.0000,4.865727606194308,52.33605333213687
119458.1254,483256.0157,2.0000,3.9916,0.2588,-0.0060,0,255,106,2.0000,4.8657272895527335,52.33608029411483
119458.1254,483259.0157,2.0000,3.9900,0.2827,0.0191,0,255,106,2.0000,4.865726972910718,52.33610725609264
119458.1254,483262.0157,2.0000,3.9950,0.1949,0.0463,0,255,106,2.0000,4.86572665626826,52.33613421807032
119458.1254,483265.0157,2.0000,3.9972,0.1499,0.0133,255,170,0,2.0000,4.8657263396253585,52.33616118004785
119458.1254,483289.0157,2.0000,3.9832,0.2106,0.3001,255,170,0,2.0000,4.865723806466219,52.33637687586279
